sol,hour,mars_year_proxy,ls_deg_approx,lat,lon,temperature_c,wind_u_ms,wind_v_ms,surface_pressure_pa,dust_optical_depth,dust_storm_flag,habitat_thermal_load_kw_100p
309,6,30,166.38,18.4,77.5,-50.43,2.13,4.62,619.2,0.137,0,25.35
309,7,30,166.38,18.4,77.5,-39.73,6.1,3.9,619.7,0.17,0,21.61
309,8,30,166.38,18.4,77.5,-35.93,9.17,2.8,614.8,0.166,0,20.28
309,9,30,166.38,18.4,77.5,-29.91,9.49,3.58,616.0,0.163,0,18.17
309,10,30,166.38,18.4,77.5,-30.31,5.44,-0.83,620.0,0.16,0,18.31
309,11,30,166.38,18.4,77.5,-28.25,5.79,-0.12,616.3,0.136,0,17.59
309,12,30,166.38,18.4,77.5,-29.29,7.26,-2.98,620.0,0.184,0,17.95
309,13,30,166.38,18.4,77.5,-31.69,4.05,-3.0,620.8,0.165,0,18.79
309,14,30,166.38,18.4,77.5,-35.79,3.38,-3.5,625.9,0.156,0,20.23
309,15,30,166.38,18.4,77.5,-42.89,2.34,-4.53,618.8,0.137,0,22.71
309,16,30,166.38,18.4,77.5,-47.99,-0.58,-5.08,614.2,0.147,0,24.5
309,17,30,166.38,18.4,77.5,-54.33,-2.84,-6.29,616.5,0.165,0,26.72
309,18,30,166.38,18.4,77.5,-61.92,-5.96,-6.16,624.0,0.161,0,29.37
309,19,30,166.38,18.4,77.5,-69.62,-5.33,-4.54,611.0,0.174,0,32.07
309,20,30,166.38,18.4,77.5,-76.51,-8.88,-5.47,617.2,0.154,0,34.48
309,21,30,166.38,18.4,77.5,-78.15,-6.93,-2.44,618.2,0.151,0,35.05
309,22,30,166.38,18.4,77.5,-84.39,-7.32,-2.16,623.9,0.175,0,37.23
309,23,30,166.38,18.4,77.5,-85.21,-5.66,-0.76,619.7,0.144,0,37.52
310,0,30,166.92,18.4,77.5,-83.02,-4.25,1.15,617.8,0.182,0,36.76
310,1,30,166.92,18.4,77.5,-77.5,-5.04,2.39,621.2,0.169,0,34.82
310,2,30,166.92,18.4,77.5,-74.17,-5.13,3.79,620.6,0.177,0,33.66
310,3,30,166.92,18.4,77.5,-69.98,1.05,4.1,620.4,0.15,0,32.19
310,4,30,166.92,18.4,77.5,-59.29,1.62,5.04,622.8,0.139,0,28.45
310,5,30,166.92,18.4,77.5,-52.93,2.87,4.36,622.9,0.149,0,26.22
310,6,30,166.92,18.4,77.5,-49.74,4.34,5.38,622.5,0.193,0,25.11
310,7,30,166.92,18.4,77.5,-40.81,5.63,2.14,621.9,0.154,0,21.98
310,8,30,166.92,18.4,77.5,-34.81,6.34,1.98,617.3,0.163,0,19.88
310,9,30,166.92,18.4,77.5,-31.3,8.56,2.02,621.9,0.144,0,18.65
310,10,30,166.92,18.4,77.5,-27.17,7.86,3.07,618.2,0.159,0,17.21
310,11,30,166.92,18.4,77.5,-26.03,8.4,0.26,621.7,0.155,0,16.81
310,12,30,166.92,18.4,77.5,-28.45,6.53,-1.9,615.8,0.153,0,17.66
310,13,30,166.92,18.4,77.5,-31.41,5.27,-2.61,624.1,0.174,0,18.69
310,14,30,166.92,18.4,77.5,-35.23,3.24,-3.27,620.2,0.184,0,20.03
310,15,30,166.92,18.4,77.5,-43.14,1.46,-5.07,616.4,0.169,0,22.8
310,16,30,166.92,18.4,77.5,-46.87,-1.45,-2.62,615.6,0.158,0,24.1
310,17,30,166.92,18.4,77.5,-58.41,-1.46,-4.18,616.0,0.165,0,28.14
310,18,30,166.92,18.4,77.5,-61.97,-4.91,-5.43,619.8,0.18,0,29.39
310,19,30,166.92,18.4,77.5,-69.54,-8.65,-3.3,619.1,0.152,0,32.04
310,20,30,166.92,18.4,77.5,-71.88,-7.57,-4.14,622.6,0.153,0,32.86
310,21,30,166.92,18.4,77.5,-79.82,-7.21,-3.02,616.9,0.163,0,35.64
310,22,30,166.92,18.4,77.5,-83.66,-8.32,-1.35,617.0,0.161,0,36.98
310,23,30,166.92,18.4,77.5,-85.01,-8.12,-0.02,621.5,0.19,0,37.45
311,0,30,167.45,18.4,77.5,-81.09,-6.6,2.48,624.3,0.165,0,36.08
311,1,30,167.45,18.4,77.5,-81.25,-5.34,1.33,623.7,0.137,0,36.14
311,2,30,167.45,18.4,77.5,-74.87,-3.06,1.68,616.4,0.186,0,33.9
311,3,30,167.45,18.4,77.5,-69.7,-2.51,3.55,616.3,0.181,0,32.1
311,4,30,167.45,18.4,77.5,-63.16,1.79,4.86,619.8,0.176,0,29.81
311,5,30,167.45,18.4,77.5,-55.93,5.02,4.06,620.0,0.145,0,27.28
311,6,30,167.45,18.4,77.5,-49.28,4.87,5.39,621.2,0.138,0,24.95
311,7,30,167.45,18.4,77.5,-41.76,4.53,5.25,617.8,0.173,0,22.32
311,8,30,167.45,18.4,77.5,-35.26,5.68,3.97,619.5,0.155,0,20.04
311,9,30,167.45,18.4,77.5,-31.65,8.71,2.32,622.1,0.158,0,18.78
311,10,30,167.45,18.4,77.5,-28.11,8.12,0.53,616.2,0.11,0,17.54
311,11,30,167.45,18.4,77.5,-28.99,6.5,0.88,622.6,0.17,0,17.85
311,12,30,167.45,18.4,77.5,-26.87,8.47,-2.41,616.5,0.141,0,17.1
311,13,30,167.45,18.4,77.5,-31.66,6.45,-3.52,617.0,0.2,0,18.78
311,14,30,167.45,18.4,77.5,-34.99,3.13,-2.79,617.3,0.183,0,19.95
311,15,30,167.45,18.4,77.5,-42.35,0.56,-4.56,621.8,0.206,0,22.52
311,16,30,167.45,18.4,77.5,-44.89,0.27,-6.23,617.3,0.154,0,23.41
311,17,30,167.45,18.4,77.5,-55.12,-4.99,-4.93,616.6,0.163,0,26.99
311,18,30,167.45,18.4,77.5,-61.21,-3.41,-4.3,615.1,0.147,0,29.13
311,19,30,167.45,18.4,77.5,-69.54,-4.24,-3.67,619.4,0.179,0,32.04
311,20,30,167.45,18.4,77.5,-76.88,-7.04,-3.84,616.9,0.148,0,34.61
311,21,30,167.45,18.4,77.5,-80.94,-8.06,-2.29,621.7,0.173,0,36.03
311,22,30,167.45,18.4,77.5,-83.5,-7.25,-1.04,617.2,0.15,0,36.92
311,23,30,167.45,18.4,77.5,-83.49,-5.44,-2.09,612.8,0.153,0,36.92
312,0,30,167.99,18.4,77.5,-81.41,-6.32,0.63,617.5,0.161,0,36.19
312,1,30,167.99,18.4,77.5,-78.27,-5.64,2.07,619.3,0.134,0,35.09
312,2,30,167.99,18.4,77.5,-75.4,-3.05,4.47,619.8,0.157,0,34.09
312,3,30,167.99,18.4,77.5,-67.43,1.44,2.92,620.4,0.167,0,31.3
312,4,30,167.99,18.4,77.5,-60.63,3.39,6.6,619.6,0.191,0,28.92
312,5,30,167.99,18.4,77.5,-55.51,2.37,7.71,619.9,0.155,0,27.13
312,6,30,167.99,18.4,77.5,-46.57,5.22,3.64,614.1,0.161,0,24.0
312,7,30,167.99,18.4,77.5,-39.86,5.87,2.64,622.5,0.11,0,21.65
312,8,30,167.99,18.4,77.5,-35.23,9.07,3.92,618.1,0.161,0,20.03
312,9,30,167.99,18.4,77.5,-29.56,6.37,2.76,619.6,0.155,0,18.05
312,10,30,167.99,18.4,77.5,-29.09,8.72,1.56,618.5,0.187,0,17.88
312,11,30,167.99,18.4,77.5,-24.29,6.22,-2.05,618.0,0.129,0,16.2
312,12,30,167.99,18.4,77.5,-29.49,6.05,-0.52,618.2,0.184,0,18.02
312,13,30,167.99,18.4,77.5,-30.58,5.47,-2.95,619.3,0.173,0,18.4
312,14,30,167.99,18.4,77.5,-33.63,4.32,-3.69,618.1,0.136,0,19.47
312,15,30,167.99,18.4,77.5,-41.65,1.16,-5.3,622.6,0.206,0,22.28
312,16,30,167.99,18.4,77.5,-50.81,-0.63,-6.54,622.1,0.175,0,25.48
312,17,30,167.99,18.4,77.5,-54.76,-0.78,-4.21,618.8,0.151,0,26.87
312,18,30,167.99,18.4,77.5,-61.38,-5.78,-4.27,619.6,0.159,0,29.18
312,19,30,167.99,18.4,77.5,-69.29,-9.06,-4.87,620.8,0.144,0,31.95
312,20,30,167.99,18.4,77.5,-73.88,-8.22,-3.59,619.7,0.185,0,33.56
312,21,30,167.99,18.4,77.5,-78.81,-6.83,-2.43,621.1,0.192,0,35.28
312,22,30,167.99,18.4,77.5,-83.65,-7.08,-1.8,617.4,0.132,0,36.98
312,23,30,167.99,18.4,77.5,-82.14,-5.68,0.77,616.4,0.145,0,36.45
313,0,30,168.53,18.4,77.5,-82.51,-5.26,1.93,620.8,0.143,0,36.58
313,1,30,168.53,18.4,77.5,-79.52,-3.13,1.59,617.9,0.138,0,35.53
313,2,30,168.53,18.4,77.5,-74.73,-3.16,2.19,617.0,0.193,0,33.85
313,3,30,168.53,18.4,77.5,-68.07,-2.13,4.54,613.3,0.145,0,31.52
313,4,30,168.53,18.4,77.5,-64.62,1.02,3.92,619.6,0.132,0,30.32
313,5,30,168.53,18.4,77.5,-55.48,2.99,5.82,621.8,0.195,0,27.12
313,6,30,168.53,18.4,77.5,-47.57,3.83,3.25,612.1,0.124,0,24.35
313,7,30,168.53,18.4,77.5,-40.59,6.91,5.02,619.2,0.149,0,21.91
313,8,30,168.53,18.4,77.5,-36.6,8.27,4.76,615.1,0.17,0,20.51
313,9,30,168.53,18.4,77.5,-29.67,6.1,0.74,619.7,0.156,0,18.08
313,10,30,168.53,18.4,77.5,-27.25,7.94,1.73,614.3,0.186,0,17.24
313,11,30,168.53,18.4,77.5,-27.92,7.5,0.11,619.8,0.153,0,17.47
313,12,30,168.53,18.4,77.5,-29.43,5.9,-1.84,616.8,0.159,0,18.0
313,13,30,168.53,18.4,77.5,-30.79,4.39,-3.43,618.0,0.143,0,18.48
313,14,30,168.53,18.4,77.5,-38.12,2.04,-2.85,620.2,0.179,0,21.04
313,15,30,168.53,18.4,77.5,-42.54,0.65,-3.68,616.4,0.154,0,22.59
313,16,30,168.53,18.4,77.5,-48.36,-1.03,-5.42,620.2,0.153,0,24.62
313,17,30,168.53,18.4,77.5,-54.64,-4.7,-6.27,621.1,0.18,0,26.82
313,18,30,168.53,18.4,77.5,-60.75,-5.79,-5.27,611.4,0.154,0,28.96
313,19,30,168.53,18.4,77.5,-69.47,-5.26,-4.04,615.2,0.175,0,32.01
313,20,30,168.53,18.4,77.5,-76.73,-7.37,-3.16,619.4,0.154,0,34.56
313,21,30,168.53,18.4,77.5,-80.13,-4.88,-3.82,616.8,0.171,0,35.75
313,22,30,168.53,18.4,77.5,-78.0,-6.93,-2.2,621.8,0.141,0,35.0
313,23,30,168.53,18.4,77.5,-82.1,-7.19,-0.35,618.8,0.15,0,36.44
314,0,30,169.07,18.4,77.5,-82.69,-7.35,2.25,614.9,0.166,0,36.64
314,1,30,169.07,18.4,77.5,-78.61,-7.39,3.41,614.6,0.133,0,35.21
314,2,30,169.07,18.4,77.5,-73.77,-0.62,2.0,619.5,0.138,0,33.52
314,3,30,169.07,18.4,77.5,-69.92,-1.1,3.93,620.4,0.128,0,32.17
314,4,30,169.07,18.4,77.5,-61.91,1.43,4.22,616.4,0.148,0,29.37
314,5,30,169.07,18.4,77.5,-55.7,3.84,5.58,617.9,0.156,0,27.2
314,6,30,169.07,18.4,77.5,-50.0,4.52,3.93,617.8,0.188,0,25.2
314,7,30,169.07,18.4,77.5,-38.02,6.53,4.67,623.2,0.207,0,21.01
314,8,30,169.07,18.4,77.5,-32.96,7.69,5.45,619.2,0.155,0,19.24
314,9,30,169.07,18.4,77.5,-28.6,7.93,1.95,622.2,0.157,0,17.71
314,10,30,169.07,18.4,77.5,-28.38,7.3,-0.15,615.2,0.162,0,17.63
314,11,30,169.07,18.4,77.5,-28.23,8.47,0.43,620.7,0.164,0,17.58
314,12,30,169.07,18.4,77.5,-30.25,7.47,-1.85,617.0,0.142,0,18.29
314,13,30,169.07,18.4,77.5,-32.58,3.47,-2.27,615.4,0.188,0,19.1
314,14,30,169.07,18.4,77.5,-35.28,1.9,-4.05,617.6,0.149,0,20.05
314,15,30,169.07,18.4,77.5,-41.05,-0.66,-5.27,620.4,0.119,0,22.07
314,16,30,169.07,18.4,77.5,-46.25,-3.15,-5.44,617.8,0.171,0,23.89
314,17,30,169.07,18.4,77.5,-55.32,-0.72,-4.39,621.0,0.157,0,27.06
314,18,30,169.07,18.4,77.5,-63.05,-8.06,-6.08,615.8,0.184,0,29.77
314,19,30,169.07,18.4,77.5,-72.56,-8.29,-5.18,617.0,0.152,0,33.1
314,20,30,169.07,18.4,77.5,-76.94,-6.2,-3.37,615.0,0.157,0,34.63
314,21,30,169.07,18.4,77.5,-76.84,-7.94,-3.03,624.0,0.15,0,34.59
314,22,30,169.07,18.4,77.5,-78.43,-9.92,-3.13,615.9,0.123,0,35.15
314,23,30,169.07,18.4,77.5,-86.1,-7.67,0.89,613.6,0.172,0,37.84
315,0,30,169.61,18.4,77.5,-81.35,-4.38,0.04,620.9,0.167,0,36.17
315,1,30,169.61,18.4,77.5,-78.52,-6.64,1.97,616.8,0.154,0,35.18
315,2,30,169.61,18.4,77.5,-75.43,-5.87,3.53,613.7,0.188,0,34.1
315,3,30,169.61,18.4,77.5,-70.89,-1.11,3.9,619.2,0.156,0,32.51
315,4,30,169.61,18.4,77.5,-62.48,1.98,3.83,613.8,0.176,0,29.57
315,5,30,169.61,18.4,77.5,-54.1,2.99,5.1,618.8,0.128,0,26.63
315,6,30,169.61,18.4,77.5,-46.31,5.28,4.53,617.1,0.143,0,23.91
315,7,30,169.61,18.4,77.5,-39.92,7.9,4.89,615.5,0.166,0,21.67
315,8,30,169.61,18.4,77.5,-36.46,7.95,1.32,616.6,0.142,0,20.46
315,9,30,169.61,18.4,77.5,-31.95,6.71,2.64,612.9,0.147,0,18.88
315,10,30,169.61,18.4,77.5,-28.69,7.67,-0.21,613.1,0.151,0,17.74
315,11,30,169.61,18.4,77.5,-24.81,6.02,0.85,615.8,0.194,0,16.38
315,12,30,169.61,18.4,77.5,-27.07,3.88,-0.14,623.6,0.197,0,17.17
315,13,30,169.61,18.4,77.5,-31.09,5.71,-1.5,619.5,0.17,0,18.58
315,14,30,169.61,18.4,77.5,-36.04,1.96,-1.67,620.8,0.14,0,20.31
315,15,30,169.61,18.4,77.5,-42.15,-0.86,-5.87,616.6,0.151,0,22.45
315,16,30,169.61,18.4,77.5,-46.39,-1.22,-5.86,624.8,0.125,0,23.93
315,17,30,169.61,18.4,77.5,-54.37,-3.36,-6.27,616.2,0.11,0,26.73
315,18,30,169.61,18.4,77.5,-63.19,-4.44,-5.62,617.8,0.19,0,29.82
315,19,30,169.61,18.4,77.5,-70.99,-7.7,-5.58,609.8,0.154,0,32.54
315,20,30,169.61,18.4,77.5,-77.86,-8.16,-2.86,616.8,0.172,0,34.95
315,21,30,169.61,18.4,77.5,-81.72,-5.2,-1.82,620.6,0.132,0,36.3
315,22,30,169.61,18.4,77.5,-81.34,-7.65,0.08,615.5,0.147,0,36.17
315,23,30,169.61,18.4,77.5,-82.36,-6.63,-0.67,614.5,0.178,0,36.53
316,0,30,170.15,18.4,77.5,-81.84,-7.53,1.66,615.3,0.171,0,36.34
316,1,30,170.15,18.4,77.5,-79.45,-3.25,3.16,618.8,0.161,0,35.51
316,2,30,170.15,18.4,77.5,-74.0,-2.46,3.17,615.8,0.149,0,33.6
316,3,30,170.15,18.4,77.5,-68.32,-0.75,4.46,622.6,0.142,0,31.61
316,4,30,170.15,18.4,77.5,-62.97,0.26,5.68,613.1,0.197,0,29.74
316,5,30,170.15,18.4,77.5,-54.64,2.77,5.1,615.2,0.147,0,26.82
316,6,30,170.15,18.4,77.5,-45.42,4.4,5.35,619.9,0.171,0,23.6
316,7,30,170.15,18.4,77.5,-43.33,8.57,5.89,617.2,0.162,0,22.87
316,8,30,170.15,18.4,77.5,-35.59,7.06,4.84,614.5,0.142,0,20.16
316,9,30,170.15,18.4,77.5,-30.13,6.75,1.79,619.3,0.169,0,18.25
316,10,30,170.15,18.4,77.5,-27.17,6.62,2.35,612.3,0.143,0,17.21
316,11,30,170.15,18.4,77.5,-27.56,7.82,-0.27,613.7,0.163,0,17.35
316,12,30,170.15,18.4,77.5,-27.28,5.68,-1.37,618.4,0.149,0,17.25
316,13,30,170.15,18.4,77.5,-31.16,4.23,-2.62,617.7,0.159,0,18.61
316,14,30,170.15,18.4,77.5,-34.92,1.94,-3.45,616.6,0.169,0,19.92
316,15,30,170.15,18.4,77.5,-39.99,0.19,-4.52,612.9,0.132,0,21.7
316,16,30,170.15,18.4,77.5,-51.05,-3.92,-5.94,616.3,0.17,0,25.57
316,17,30,170.15,18.4,77.5,-55.45,-2.89,-4.32,619.8,0.123,0,27.11
316,18,30,170.15,18.4,77.5,-63.79,-5.15,-4.48,614.9,0.167,0,30.03
316,19,30,170.15,18.4,77.5,-69.11,-6.94,-3.49,617.3,0.175,0,31.89
316,20,30,170.15,18.4,77.5,-73.22,-7.7,-3.66,620.9,0.16,0,33.33
316,21,30,170.15,18.4,77.5,-79.24,-8.8,-3.49,615.9,0.156,0,35.43
316,22,30,170.15,18.4,77.5,-81.88,-7.46,-0.04,619.3,0.183,0,36.36
316,23,30,170.15,18.4,77.5,-82.97,-7.44,-0.51,615.8,0.139,0,36.74
317,0,30,170.69,18.4,77.5,-81.13,-6.49,-1.61,611.3,0.177,0,36.1
317,1,30,170.69,18.4,77.5,-79.39,-3.05,3.43,621.8,0.156,0,35.49
317,2,30,170.69,18.4,77.5,-76.24,-1.18,2.63,613.2,0.138,0,34.38
317,3,30,170.69,18.4,77.5,-69.58,-0.59,4.48,612.7,0.14,0,32.05
317,4,30,170.69,18.4,77.5,-65.58,1.02,4.43,617.2,0.132,0,30.65
317,5,30,170.69,18.4,77.5,-54.09,3.74,4.35,614.7,0.129,0,26.63
317,6,30,170.69,18.4,77.5,-47.28,2.78,2.77,614.0,0.135,0,24.25
317,7,30,170.69,18.4,77.5,-41.71,7.77,3.94,616.1,0.167,0,22.3
317,8,30,170.69,18.4,77.5,-38.38,7.56,1.25,613.2,0.165,0,21.13
317,9,30,170.69,18.4,77.5,-31.16,7.64,2.45,618.2,0.172,0,18.61
317,10,30,170.69,18.4,77.5,-28.7,7.02,0.64,618.4,0.152,0,17.74
317,11,30,170.69,18.4,77.5,-29.37,5.85,0.82,615.5,0.171,0,17.98
317,12,30,170.69,18.4,77.5,-28.11,5.84,-2.92,619.0,0.142,0,17.54
317,13,30,170.69,18.4,77.5,-29.4,4.22,-4.57,625.4,0.14,0,17.99
317,14,30,170.69,18.4,77.5,-32.65,3.4,-4.95,617.1,0.156,0,19.13
317,15,30,170.69,18.4,77.5,-44.33,2.89,-3.86,611.6,0.196,0,23.22
317,16,30,170.69,18.4,77.5,-47.57,-2.0,-5.55,623.2,0.148,0,24.35
317,17,30,170.69,18.4,77.5,-54.07,-3.25,-4.37,613.3,0.144,0,26.63
317,18,30,170.69,18.4,77.5,-59.51,-3.73,-5.87,610.9,0.199,0,28.53
317,19,30,170.69,18.4,77.5,-70.48,-7.73,-6.71,614.5,0.146,0,32.37
317,20,30,170.69,18.4,77.5,-72.71,-8.64,-2.35,616.3,0.175,0,33.15
317,21,30,170.69,18.4,77.5,-79.42,-7.35,-2.89,611.4,0.146,0,35.5
317,22,30,170.69,18.4,77.5,-81.73,-7.72,-1.65,618.2,0.16,0,36.31
317,23,30,170.69,18.4,77.5,-82.24,-8.77,1.06,621.0,0.176,0,36.49
318,0,30,171.22,18.4,77.5,-84.5,-5.36,2.74,614.2,0.177,0,37.28
318,1,30,171.22,18.4,77.5,-78.98,-5.39,3.62,615.8,0.157,0,35.34
318,2,30,171.22,18.4,77.5,-74.96,-2.01,3.58,618.8,0.114,0,33.94
318,3,30,171.22,18.4,77.5,-70.18,-0.75,2.49,613.7,0.134,0,32.26
318,4,30,171.22,18.4,77.5,-61.61,1.94,4.11,620.0,0.159,0,29.26
318,5,30,171.22,18.4,77.5,-57.54,3.47,5.6,620.2,0.141,0,27.84
318,6,30,171.22,18.4,77.5,-48.7,6.04,3.67,611.5,0.167,0,24.74
318,7,30,171.22,18.4,77.5,-43.96,6.51,2.46,616.5,0.203,0,23.09
318,8,30,171.22,18.4,77.5,-34.27,8.48,4.71,615.5,0.175,0,19.69
318,9,30,171.22,18.4,77.5,-29.96,9.96,2.58,612.6,0.114,0,18.19
318,10,30,171.22,18.4,77.5,-27.82,9.35,2.79,614.2,0.141,0,17.44
318,11,30,171.22,18.4,77.5,-25.8,7.28,-1.2,618.0,0.169,0,16.73
318,12,30,171.22,18.4,77.5,-30.08,6.88,-1.08,616.0,0.184,0,18.23
318,13,30,171.22,18.4,77.5,-30.36,3.9,-1.32,618.2,0.165,0,18.33
318,14,30,171.22,18.4,77.5,-36.31,2.81,-4.2,612.6,0.162,0,20.41
318,15,30,171.22,18.4,77.5,-40.96,3.34,-3.53,616.3,0.172,0,22.04
318,16,30,171.22,18.4,77.5,-48.1,-0.26,-6.06,617.2,0.156,0,24.53
318,17,30,171.22,18.4,77.5,-54.05,-1.8,-4.7,617.7,0.133,0,26.62
318,18,30,171.22,18.4,77.5,-65.74,-7.86,-4.22,617.8,0.122,0,30.71
318,19,30,171.22,18.4,77.5,-67.52,-5.86,-4.12,615.4,0.18,0,31.33
318,20,30,171.22,18.4,77.5,-77.01,-6.59,-4.04,620.3,0.173,0,34.65
318,21,30,171.22,18.4,77.5,-78.14,-6.71,-4.09,619.6,0.184,0,35.05
318,22,30,171.22,18.4,77.5,-81.45,-7.3,0.26,619.2,0.171,0,36.21
318,23,30,171.22,18.4,77.5,-85.74,-6.29,1.54,617.5,0.169,0,37.71
319,0,30,171.76,18.4,77.5,-83.38,-6.54,0.39,618.2,0.187,0,36.88
319,1,30,171.76,18.4,77.5,-78.95,-5.58,3.11,616.8,0.163,0,35.33
319,2,30,171.76,18.4,77.5,-75.41,-3.98,3.6,620.9,0.181,0,34.09
319,3,30,171.76,18.4,77.5,-67.54,0.05,3.72,611.7,0.163,0,31.34
319,4,30,171.76,18.4,77.5,-61.95,0.6,5.73,618.1,0.137,0,29.38
319,5,30,171.76,18.4,77.5,-55.32,1.83,6.8,617.0,0.148,0,27.06
319,6,30,171.76,18.4,77.5,-47.47,4.94,5.83,614.5,0.146,0,24.32
319,7,30,171.76,18.4,77.5,-42.34,8.23,5.33,615.6,0.15,0,22.52
319,8,30,171.76,18.4,77.5,-32.82,8.93,4.23,620.0,0.158,0,19.19
319,9,30,171.76,18.4,77.5,-29.59,7.64,3.06,621.2,0.145,0,18.06
319,10,30,171.76,18.4,77.5,-26.94,8.17,1.18,615.6,0.13,0,17.13
319,11,30,171.76,18.4,77.5,-27.06,5.85,-0.59,613.3,0.187,0,17.17
319,12,30,171.76,18.4,77.5,-26.84,7.41,-1.04,617.5,0.174,0,17.09
319,13,30,171.76,18.4,77.5,-31.53,4.55,-1.71,611.9,0.138,0,18.73
319,14,30,171.76,18.4,77.5,-34.85,6.1,-4.36,612.6,0.158,0,19.9
319,15,30,171.76,18.4,77.5,-40.82,0.02,-3.52,615.9,0.177,0,21.99
319,16,30,171.76,18.4,77.5,-49.76,-1.41,-6.25,616.6,0.192,0,25.12
319,17,30,171.76,18.4,77.5,-56.73,-2.84,-4.65,621.4,0.156,0,27.55
319,18,30,171.76,18.4,77.5,-61.67,-3.04,-5.23,614.4,0.204,0,29.28
319,19,30,171.76,18.4,77.5,-70.06,-5.71,-6.65,615.5,0.156,0,32.22
319,20,30,171.76,18.4,77.5,-74.58,-8.97,-3.9,613.6,0.145,0,33.8
319,21,30,171.76,18.4,77.5,-80.02,-7.82,-3.29,610.8,0.149,0,35.71
319,22,30,171.76,18.4,77.5,-84.5,-7.87,-1.86,613.4,0.146,0,37.27
319,23,30,171.76,18.4,77.5,-85.17,-6.0,1.3,610.6,0.139,0,37.51
320,0,30,172.3,18.4,77.5,-79.92,-5.82,0.47,619.3,0.145,0,35.67
320,1,30,172.3,18.4,77.5,-80.19,-4.39,2.5,615.7,0.153,0,35.77
320,2,30,172.3,18.4,77.5,-75.32,-3.21,3.32,615.0,0.184,0,34.06
320,3,30,172.3,18.4,77.5,-69.17,1.95,2.68,612.3,0.129,0,31.91
320,4,30,172.3,18.4,77.5,-61.84,1.54,6.72,618.4,0.164,0,29.34
320,5,30,172.3,18.4,77.5,-54.64,4.97,5.02,618.5,0.184,0,26.82
320,6,30,172.3,18.4,77.5,-47.16,5.17,2.75,615.8,0.149,0,24.2
320,7,30,172.3,18.4,77.5,-41.21,5.2,5.49,611.3,0.174,0,22.13
320,8,30,172.3,18.4,77.5,-33.19,7.32,4.71,615.9,0.144,0,19.32
320,9,30,172.3,18.4,77.5,-31.55,6.73,2.0,619.4,0.149,0,18.74
320,10,30,172.3,18.4,77.5,-27.75,7.07,1.89,611.8,0.187,0,17.41
320,11,30,172.3,18.4,77.5,-25.88,7.52,-1.51,615.0,0.161,0,16.76
320,12,30,172.3,18.4,77.5,-27.8,5.37,-1.69,611.4,0.186,0,17.43
320,13,30,172.3,18.4,77.5,-31.25,3.47,-1.73,612.6,0.194,0,18.64
320,14,30,172.3,18.4,77.5,-36.17,3.56,-5.1,614.8,0.172,0,20.36
320,15,30,172.3,18.4,77.5,-40.32,-0.49,-4.11,614.6,0.161,0,21.81
320,16,30,172.3,18.4,77.5,-46.67,-0.15,-3.12,613.8,0.146,0,24.03
320,17,30,172.3,18.4,77.5,-53.59,-3.15,-6.33,614.6,0.161,0,26.46
320,18,30,172.3,18.4,77.5,-62.48,-5.67,-5.55,615.5,0.179,0,29.57
320,19,30,172.3,18.4,77.5,-69.05,-4.54,-5.37,612.6,0.132,0,31.87
320,20,30,172.3,18.4,77.5,-76.0,-7.31,-2.67,614.0,0.163,0,34.3
320,21,30,172.3,18.4,77.5,-81.57,-8.28,-0.58,613.6,0.172,0,36.25
320,22,30,172.3,18.4,77.5,-84.15,-8.74,-1.96,618.7,0.169,0,37.15
320,23,30,172.3,18.4,77.5,-83.55,-6.3,-0.36,615.6,0.143,0,36.94
321,0,30,172.84,18.4,77.5,-80.65,-5.68,0.7,616.3,0.184,0,35.93
321,1,30,172.84,18.4,77.5,-83.18,-4.53,3.41,617.4,0.168,0,36.81
321,2,30,172.84,18.4,77.5,-75.62,-2.21,4.88,619.4,0.167,0,34.17
321,3,30,172.84,18.4,77.5,-66.98,-1.74,3.22,617.1,0.132,0,31.14
321,4,30,172.84,18.4,77.5,-62.68,-1.01,3.39,613.4,0.191,0,29.64
321,5,30,172.84,18.4,77.5,-54.28,1.43,5.17,608.9,0.141,0,26.7
321,6,30,172.84,18.4,77.5,-46.58,6.01,4.05,616.9,0.147,0,24.0
321,7,30,172.84,18.4,77.5,-41.18,5.65,3.12,616.6,0.144,0,22.11
321,8,30,172.84,18.4,77.5,-35.12,8.62,4.45,616.5,0.178,0,19.99
321,9,30,172.84,18.4,77.5,-30.69,6.04,3.69,612.4,0.144,0,18.44
321,10,30,172.84,18.4,77.5,-28.45,8.04,2.26,618.7,0.122,0,17.66
321,11,30,172.84,18.4,77.5,-27.39,8.0,-0.28,616.3,0.14,0,17.29
321,12,30,172.84,18.4,77.5,-25.98,4.98,-2.54,616.7,0.175,0,16.79
321,13,30,172.84,18.4,77.5,-28.95,5.0,-2.99,614.7,0.112,0,17.83
321,14,30,172.84,18.4,77.5,-35.25,4.07,-2.95,613.2,0.165,0,20.04
321,15,30,172.84,18.4,77.5,-41.27,3.52,-5.09,614.7,0.14,0,22.14
321,16,30,172.84,18.4,77.5,-45.46,-1.75,-3.88,612.4,0.121,0,23.61
321,17,30,172.84,18.4,77.5,-54.92,-3.18,-5.33,614.0,0.182,0,26.92
321,18,30,172.84,18.4,77.5,-59.21,-6.09,-4.26,613.5,0.134,0,28.42
321,19,30,172.84,18.4,77.5,-70.71,-5.89,-3.87,615.2,0.193,0,32.45
